TestName,TestActions,Disable,Input,Output,Timeout,Retries,AdditionalParameters,ExitEarly,SetPoison,Commands,FA,Condition,Notes
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Current_Channel_Amplitude"",""pattern"":""Current%s*Channel%s*Amplitude,(.-),Ratio FS"",""pattern_limit"":""Current%s*Channel%s*Amplitude,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Current_Channel_Phase"",""pattern"":""Current%s*Channel%s*Phase,(.-),Degrees"",""pattern_limit"":""Current%s*Channel%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Resistance"",""pattern"":""Calculated%s*Resistance,(.-),Ohms"",""pattern_limit"":""Calculated%s*Resistance,.-,.-,%s*(.-)%s*\n"",""param2"":""1250000_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Capacitance"",""pattern"":""Calculated%s*Capacitance,(.-),nF"",""pattern_limit"":""Calculated%s*Capacitance,.-,.-,%s*(.-)%s*\n"",""param2"":""0.8999999999999999_5.099999999999999""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Magnitude"",""pattern"":""Calculated%s*Impedance%s*Magnitude,(.-),Ohms"",""pattern_limit"":""Calculated%s*Impedance%s*Magnitude,.-,.-,%s*(.-)%s*\n"",""param2"":""337601_626974""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Phase"",""pattern"":""Calculated%s*Impedance%s*Phase,(.-),Degrees"",""pattern_limit"":""Calculated%s*Impedance%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""Disconnect_Cap"",""netname"":""LDCM_ACE_DEBUG_5_SBU2"",""state"":""DISCONNECT_QN""}",,,,,,
LDCM_AceSBU2_1M,Common:relay_switch,,,,,,"{""subsubtestname"":""Connect_Res"",""netname"":""LDCM_ACE_DEBUG_5_SBU2"",""state"":""TO_1M""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100""}",,,,,,
,Tech:run_cmd,,,(ldcm_result),,,"{""subsubtestname"": ""Cmds_Send""}",,,"smokey Smokey_LDCM --run --test ldcmAlgMeasure --testargs ""ldcmAlgMeasure, Path='ace', Resistance='1000', Cap='open', Station='fct'""",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_10MS_1"",""delay"":""10""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_THD"",""pattern"":""Voltage%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""Voltage%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-45""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_THD"",""pattern"":""TIA%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""TIA%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-40""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Leakage_Current_THD"",""pattern"":""Leakage%s*Current%s*THD,(.-),dB"",""pattern_limit"":""Leakage%s*Current%s*THD,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_-12""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_SNR"",""pattern"":""Voltage%s*Channel%s*SNR,(.-),dB"",""pattern_limit"":""Voltage%s*Channel%s*SNR,.-,.-,%s*(.-)%s*\n"",""param2"":""30_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_SNR_closest_freq"",""pattern"":""Voltage%s*SNR%s*closest%s*freq,(.-),Hz"",""pattern_limit"":""Voltage%s*SNR%s*closest%s*freq,.-,.-,%s*(.-)%s*\n"",""param2"":""100_125""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_SNR"",""pattern"":""TIA Channel%s*SNR,(.-),dB"",""pattern_limit"":""TIA Channel%s*SNR,.-,.-,%s*(.-)%s*\n"",""param2"":""30_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_SNR_closest_freq"",""pattern"":""TIA SNR%s*closest%s*freq,(.-),Hz"",""pattern_limit"":""TIA SNR%s*closest%s*freq,.-,.-,%s*(.-)%s*\n"",""param2"":""100_125""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Leakage_Current_SNR"",""pattern"":""Leakage%s*Current%s*SNR,(.-),dB"",""pattern_limit"":""Leakage%s*Current%s*SNR,.-,.-,%s*(.-)%s*\n"",""param2"":""6_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Current_SNR_closest_freq"",""pattern"":""Current%s*SNR%s*closest%s*freq,(.-),Hz"",""pattern_limit"":""Current%s*SNR%s*closest%s*freq,.-,.-,%s*(.-)%s*\n"",""param2"":""100_125""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_Amplitude"",""pattern"":""Voltage%s*Channel%s*Amplitude,(.-),Ratio FS"",""pattern_limit"":""Voltage%s*Channel%s*Amplitude,.-,.-,%s*(.-)%s*\n"",""param2"":""0.05_0.11""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_Phase"",""pattern"":""Voltage%s*Channel%s*Phase,(.-),Degrees"",""pattern_limit"":""Voltage%s*Channel%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_Amplitude"",""pattern"":""TIA Channel%s*Amplitude,(.-),Ratio FS"",""pattern_limit"":""TIA Channel%s*Amplitude,.-,.-,%s*(.-)%s*\n"",""param2"":""0.05_0.25""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_Phase"",""pattern"":""TIA Channel%s*Phase,(.-),Degrees"",""pattern_limit"":""TIA Channel%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Current_Channel_Amplitude"",""pattern"":""Current%s*Channel%s*Amplitude,(.-),Ratio FS"",""pattern_limit"":""Current%s*Channel%s*Amplitude,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Current_Channel_Phase"",""pattern"":""Current%s*Channel%s*Phase,(.-),Degrees"",""pattern_limit"":""Current%s*Channel%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Resistance"",""pattern"":""Calculated%s*Resistance,(.-),Ohms"",""pattern_limit"":""Calculated%s*Resistance,.-,.-,%s*(.-)%s*\n"",""param2"":""700000_1300000""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Capacitance"",""pattern"":""Calculated%s*Capacitance,(.-),nF"",""pattern_limit"":""Calculated%s*Capacitance,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_3.5""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Magnitude"",""pattern"":""Calculated%s*Impedance%s*Magnitude,(.-),Ohms"",""pattern_limit"":""Calculated%s*Impedance%s*Magnitude,.-,.-,%s*(.-)%s*\n"",""param2"":""700000_1300000""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Phase"",""pattern"":""Calculated%s*Impedance%s*Phase,(.-),Degrees"",""pattern_limit"":""Calculated%s*Impedance%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""Disconnect_Res"",""netname"":""LDCM_ACE_DEBUG_5_SBU2"",""state"":""DISCONNECT_QN""}",,,,,,
LDCM_AceSBU2_1M5,Common:relay_switch,,,,,,"{""subsubtestname"":""Connect_Res"",""netname"":""LDCM_ACE_DEBUG_5_SBU2"",""state"":""TO_1M5""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100""}",,,,,,
,Tech:run_cmd,,,(ldcm_result),,,"{""subsubtestname"": ""Cmds_Send""}",,,"smokey Smokey_LDCM --run --test ldcmAlgMeasure --testargs ""ldcmAlgMeasure, Path='ace', Resistance='1500', Cap='open', Station='fct'""",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_10MS_1"",""delay"":""10""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_THD"",""pattern"":""Voltage%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""Voltage%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-45""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_THD"",""pattern"":""TIA%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""TIA%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-40""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Leakage_Current_THD"",""pattern"":""Leakage%s*Current%s*THD,(.-),dB"",""pattern_limit"":""Leakage%s*Current%s*THD,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_-12""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_SNR"",""pattern"":""Voltage%s*Channel%s*SNR,(.-),dB"",""pattern_limit"":""Voltage%s*Channel%s*SNR,.-,.-,%s*(.-)%s*\n"",""param2"":""30_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_SNR_closest_freq"",""pattern"":""Voltage%s*SNR%s*closest%s*freq,(.-),Hz"",""pattern_limit"":""Voltage%s*SNR%s*closest%s*freq,.-,.-,%s*(.-)%s*\n"",""param2"":""100_125""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_SNR"",""pattern"":""TIA Channel%s*SNR,(.-),dB"",""pattern_limit"":""TIA Channel%s*SNR,.-,.-,%s*(.-)%s*\n"",""param2"":""30_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_SNR_closest_freq"",""pattern"":""TIA SNR%s*closest%s*freq,(.-),Hz"",""pattern_limit"":""TIA SNR%s*closest%s*freq,.-,.-,%s*(.-)%s*\n"",""param2"":""100_125""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Leakage_Current_SNR"",""pattern"":""Leakage%s*Current%s*SNR,(.-),dB"",""pattern_limit"":""Leakage%s*Current%s*SNR,.-,.-,%s*(.-)%s*\n"",""param2"":""6_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Current_SNR_closest_freq"",""pattern"":""Current%s*SNR%s*closest%s*freq,(.-),Hz"",""pattern_limit"":""Current%s*SNR%s*closest%s*freq,.-,.-,%s*(.-)%s*\n"",""param2"":""100_125""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_Amplitude"",""pattern"":""Voltage%s*Channel%s*Amplitude,(.-),Ratio FS"",""pattern_limit"":""Voltage%s*Channel%s*Amplitude,.-,.-,%s*(.-)%s*\n"",""param2"":""0.05_0.11""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_Phase"",""pattern"":""Voltage%s*Channel%s*Phase,(.-),Degrees"",""pattern_limit"":""Voltage%s*Channel%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_Amplitude"",""pattern"":""TIA Channel%s*Amplitude,(.-),Ratio FS"",""pattern_limit"":""TIA Channel%s*Amplitude,.-,.-,%s*(.-)%s*\n"",""param2"":""0.05_0.25""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_Phase"",""pattern"":""TIA Channel%s*Phase,(.-),Degrees"",""pattern_limit"":""TIA Channel%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Current_Channel_Amplitude"",""pattern"":""Current%s*Channel%s*Amplitude,(.-),Ratio FS"",""pattern_limit"":""Current%s*Channel%s*Amplitude,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Current_Channel_Phase"",""pattern"":""Current%s*Channel%s*Phase,(.-),Degrees"",""pattern_limit"":""Current%s*Channel%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Resistance"",""pattern"":""Calculated%s*Resistance,(.-),Ohms"",""pattern_limit"":""Calculated%s*Resistance,.-,.-,%s*(.-)%s*\n"",""param2"":""1050000_1950000""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Capacitance"",""pattern"":""Calculated%s*Capacitance,(.-),nF"",""pattern_limit"":""Calculated%s*Capacitance,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_3.5""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Magnitude"",""pattern"":""Calculated%s*Impedance%s*Magnitude,(.-),Ohms"",""pattern_limit"":""Calculated%s*Impedance%s*Magnitude,.-,.-,%s*(.-)%s*\n"",""param2"":""750000_2250000""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Phase"",""pattern"":""Calculated%s*Impedance%s*Phase,(.-),Degrees"",""pattern_limit"":""Calculated%s*Impedance%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""Disconnect_Res"",""netname"":""LDCM_ACE_DEBUG_5_SBU2"",""state"":""DISCONNECT_QN""}",,,,,,
LDCM_AceSBU2_300K1nF5,Common:relay_switch,,,,,,"{""subsubtestname"":""Connect_Res"",""netname"":""LDCM_ACE_DEBUG_5_SBU2"",""state"":""TO_300K_1nF5""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100""}",,,,,,
,Tech:run_cmd,,,(ldcm_result),,,"{""subsubtestname"": ""Cmds_Send""}",,,"smokey Smokey_LDCM --run --test ldcmAlgMeasure --testargs ""ldcmAlgMeasure, Path='ace', Resistance='300', Cap='1.5', Station='fct'""",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_10MS_1"",""delay"":""10""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_THD"",""pattern"":""Voltage%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""Voltage%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-45""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_THD"",""pattern"":""TIA%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""TIA%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-40""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Leakage_Current_THD"",""pattern"":""Leakage%s*Current%s*THD,(.-),dB"",""pattern_limit"":""Leakage%s*Current%s*THD,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_-12""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_SNR"",""pattern"":""Voltage%s*Channel%s*SNR,(.-),dB"",""pattern_limit"":""Voltage%s*Channel%s*SNR,.-,.-,%s*(.-)%s*\n"",""param2"":""30_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_SNR_closest_freq"",""pattern"":""Voltage%s*SNR%s*closest%s*freq,(.-),Hz"",""pattern_limit"":""Voltage%s*SNR%s*closest%s*freq,.-,.-,%s*(.-)%s*\n"",""param2"":""100_125""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_SNR"",""pattern"":""TIA Channel%s*SNR,(.-),dB"",""pattern_limit"":""TIA Channel%s*SNR,.-,.-,%s*(.-)%s*\n"",""param2"":""30_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_SNR_closest_freq"",""pattern"":""TIA SNR%s*closest%s*freq,(.-),Hz"",""pattern_limit"":""TIA SNR%s*closest%s*freq,.-,.-,%s*(.-)%s*\n"",""param2"":""100_125""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Leakage_Current_SNR"",""pattern"":""Leakage%s*Current%s*SNR,(.-),dB"",""pattern_limit"":""Leakage%s*Current%s*SNR,.-,.-,%s*(.-)%s*\n"",""param2"":""6_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Current_SNR_closest_freq"",""pattern"":""Current%s*SNR%s*closest%s*freq,(.-),Hz"",""pattern_limit"":""Current%s*SNR%s*closest%s*freq,.-,.-,%s*(.-)%s*\n"",""param2"":""100_125""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_Amplitude"",""pattern"":""Voltage%s*Channel%s*Amplitude,(.-),Ratio FS"",""pattern_limit"":""Voltage%s*Channel%s*Amplitude,.-,.-,%s*(.-)%s*\n"",""param2"":""0.05_0.11""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_Phase"",""pattern"":""Voltage%s*Channel%s*Phase,(.-),Degrees"",""pattern_limit"":""Voltage%s*Channel%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_Amplitude"",""pattern"":""TIA Channel%s*Amplitude,(.-),Ratio FS"",""pattern_limit"":""TIA Channel%s*Amplitude,.-,.-,%s*(.-)%s*\n"",""param2"":""0.05_0.25""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_Phase"",""pattern"":""TIA Channel%s*Phase,(.-),Degrees"",""pattern_limit"":""TIA Channel%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Current_Channel_Amplitude"",""pattern"":""Current%s*Channel%s*Amplitude,(.-),Ratio FS"",""pattern_limit"":""Current%s*Channel%s*Amplitude,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Current_Channel_Phase"",""pattern"":""Current%s*Channel%s*Phase,(.-),Degrees"",""pattern_limit"":""Current%s*Channel%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Resistance"",""pattern"":""Calculated%s*Resistance,(.-),Ohms"",""pattern_limit"":""Calculated%s*Resistance,.-,.-,%s*(.-)%s*\n"",""param2"":""210000_390000""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Capacitance"",""pattern"":""Calculated%s*Capacitance,(.-),nF"",""pattern_limit"":""Calculated%s*Capacitance,.-,.-,%s*(.-)%s*\n"",""param2"":""0.4499999999999999_2.549999999999999""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Magnitude"",""pattern"":""Calculated%s*Impedance%s*Magnitude,(.-),Ohms"",""pattern_limit"":""Calculated%s*Impedance%s*Magnitude,.-,.-,%s*(.-)%s*\n"",""param2"":""200525_372404""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Phase"",""pattern"":""Calculated%s*Impedance%s*Phase,(.-),Degrees"",""pattern_limit"":""Calculated%s*Impedance%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""Disconnect_Res"",""netname"":""LDCM_ACE_DEBUG_5_SBU2"",""state"":""DISCONNECT_QN""}",,,,,,
LDCM_AceSBU2_10K200nF,Common:relay_switch,,,,,,"{""subsubtestname"":""Connect_Res"",""netname"":""LDCM_ACE_DEBUG_5_SBU2"",""state"":""TO_10K_200nF""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100""}",,,,,,
,Tech:run_cmd,,,(ldcm_result),,,"{""subsubtestname"": ""Cmds_Send""}",,,"smokey Smokey_LDCM --run --test ldcmAlgMeasure --testargs ""ldcmAlgMeasure, Path='ace', Resistance='10', Cap='200', Station='fct'""",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_10MS_1"",""delay"":""10""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_THD"",""pattern"":""Voltage%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""Voltage%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-45""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_THD"",""pattern"":""TIA%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""TIA%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-40""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Leakage_Current_THD"",""pattern"":""Leakage%s*Current%s*THD,(.-),dB"",""pattern_limit"":""Leakage%s*Current%s*THD,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_-12""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_SNR"",""pattern"":""Voltage%s*Channel%s*SNR,(.-),dB"",""pattern_limit"":""Voltage%s*Channel%s*SNR,.-,.-,%s*(.-)%s*\n"",""param2"":""30_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_SNR_closest_freq"",""pattern"":""Voltage%s*SNR%s*closest%s*freq,(.-),Hz"",""pattern_limit"":""Voltage%s*SNR%s*closest%s*freq,.-,.-,%s*(.-)%s*\n"",""param2"":""100_125""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_SNR"",""pattern"":""TIA Channel%s*SNR,(.-),dB"",""pattern_limit"":""TIA Channel%s*SNR,.-,.-,%s*(.-)%s*\n"",""param2"":""30_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_SNR_closest_freq"",""pattern"":""TIA SNR%s*closest%s*freq,(.-),Hz"",""pattern_limit"":""TIA SNR%s*closest%s*freq,.-,.-,%s*(.-)%s*\n"",""param2"":""100_125""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Leakage_Current_SNR"",""pattern"":""Leakage%s*Current%s*SNR,(.-),dB"",""pattern_limit"":""Leakage%s*Current%s*SNR,.-,.-,%s*(.-)%s*\n"",""param2"":""6_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Current_SNR_closest_freq"",""pattern"":""Current%s*SNR%s*closest%s*freq,(.-),Hz"",""pattern_limit"":""Current%s*SNR%s*closest%s*freq,.-,.-,%s*(.-)%s*\n"",""param2"":""100_125""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_Amplitude"",""pattern"":""Voltage%s*Channel%s*Amplitude,(.-),Ratio FS"",""pattern_limit"":""Voltage%s*Channel%s*Amplitude,.-,.-,%s*(.-)%s*\n"",""param2"":""0.05_0.11""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_Phase"",""pattern"":""Voltage%s*Channel%s*Phase,(.-),Degrees"",""pattern_limit"":""Voltage%s*Channel%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_Amplitude"",""pattern"":""TIA Channel%s*Amplitude,(.-),Ratio FS"",""pattern_limit"":""TIA Channel%s*Amplitude,.-,.-,%s*(.-)%s*\n"",""param2"":""0.05_0.25""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_Phase"",""pattern"":""TIA Channel%s*Phase,(.-),Degrees"",""pattern_limit"":""TIA Channel%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Current_Channel_Amplitude"",""pattern"":""Current%s*Channel%s*Amplitude,(.-),Ratio FS"",""pattern_limit"":""Current%s*Channel%s*Amplitude,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Current_Channel_Phase"",""pattern"":""Current%s*Channel%s*Phase,(.-),Degrees"",""pattern_limit"":""Current%s*Channel%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Resistance"",""pattern"":""Calculated%s*Resistance,(.-),Ohms"",""pattern_limit"":""Calculated%s*Resistance,.-,.-,%s*(.-)%s*\n"",""param2"":""7000_13000""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Capacitance"",""pattern"":""Calculated%s*Capacitance,(.-),nF"",""pattern_limit"":""Calculated%s*Capacitance,.-,.-,%s*(.-)%s*\n"",""param2"":""140_260""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Magnitude"",""pattern"":""Calculated%s*Impedance%s*Magnitude,(.-),Ohms"",""pattern_limit"":""Calculated%s*Impedance%s*Magnitude,.-,.-,%s*(.-)%s*\n"",""param2"":""4102_7619""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Phase"",""pattern"":""Calculated%s*Impedance%s*Phase,(.-),Degrees"",""pattern_limit"":""Calculated%s*Impedance%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""Disconnect_Res"",""netname"":""LDCM_ACE_DEBUG_5_SBU2"",""state"":""DISCONNECT_QN""}",,,,,,
LDCM_Loopback,Common:relay_switch,,,,,,"{""subsubtestname"":""Connect_Res"",""netname"":""LDCM_TRACE1_TO_TRACE2"",""state"":""CONNECT""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100""}",,,,,,
,Tech:run_cmd,,,(ldcm_result),,,"{""subsubtestname"": ""Cmds_Send""}",,,"smokey Smokey_LDCM --run --test ldcmAlgMeasure --testargs ""ldcmAlgMeasure, Path='loopback', Resistance='24.9', Cap='open', Station='bench'""",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_10MS_1"",""delay"":""10""}",,,,,,
