TestName,TestActions,Disable,Input,Output,Timeout,Retries,AdditionalParameters,ExitEarly,SetPoison,Commands,FA,Condition,Notes
,Tech:calculateChargeEfficiency,,"(BATT_CURRENT_BIG),[system_current],(vsys_lo),(vbus_curr),(PPVBUS_PROT)",,,,"{""subsubtestname"": ""Charger_efficiency_1000mA""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""SET_ISET_BUCK_500mA""}",,,i2c -z 2 -v 0x07 0x75 0x1939 0x32,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_500mA"",""delay"":""100""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBUS_TO_15V_500mA"",""powertype"":""USB"",""record"":""NO""}",,,15000,FA_ResetAll,,
,Common:checkVBUS,,,,,,"{""subsubtestname"": ""ChecK_VBUS_500mA"",""reference"": ""15000""}",,,,,,
,Common:readVoltage,,,(PPVBUS_PROT),,,"{""subsubtestname"":""PPVBUS_PROT_500mA"",""netname"":""PPVBUS_PROT""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVBUS_FB_500mA"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Ilimit_500mA"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""6"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1523 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""READ_ISET_BUCK_Actual_500mA"",""pattern"": ""Data:%s*(0x%x*)""}",,,i2c -z 2 -d 0x07 0x75 0x193D 1,,,
,Tech:recordUSBCurr,,[current_table],"(vbus_curr),[current_table]",,,"{""subsubtestname"": ""Ibus_500mA"",""netname"":""USB_TARGET_CURRENT"",""param2"": ""ma=500*mv=15000"",""gain"": ""0.01""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVCC_MAIN_SNS_500mA"",""netname"":""PPVCC_MAIN"",""unit"":""mV""}",,,,,,
,Common:readVoltage,,,(BATT_CURRENT_BIG),,,"{""subsubtestname"":""BATT_CURRENT500mA"",""netname"":""BATT_CURRENT_BIG"",""unit"":""mA"",""fa_sof"":""YES""}",,,,FA_ResetAll,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ibuck_ph0_500mA"",""pattern"": ""ibuck_ph%d*:%s*(.-)%s*mA"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read ibuck_ph0,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ibuck_ph1_500mA"",""pattern"": ""ibuck_ph%d*:%s*(.-)%s*mA"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read ibuck_ph1,,,
,Common:sendCmdAndParse,,,(vsys_lo),,,"{""subsubtestname"": ""vsys_lo_500mA"",""pattern"": ""(%-?%d+.*%d*)%s+mV"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read vsys_lo,,,
,Tech:calculateChargeEfficiency,,"(BATT_CURRENT_BIG),[system_current],(vsys_lo),(vbus_curr),(PPVBUS_PROT)",,,,"{""subsubtestname"": ""Charger_efficiency_500mA""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""SET_ISET_BUCK_1500mA""}",,,i2c -z 2 -v 0x07 0x75 0x1939 0x65,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_1500mA"",""delay"":""100""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBUS_TO_15V_1500mA"",""powertype"":""USB"",""record"":""NO""}",,,15000,FA_ResetAll,,
,Common:checkVBUS,,,,,,"{""subsubtestname"": ""ChecK_VBUS_1500mA"",""reference"": ""15000""}",,,,,,
,Common:readVoltage,,,(PPVBUS_PROT),,,"{""subsubtestname"":""PPVBUS_PROT_1500mA"",""netname"":""PPVBUS_PROT""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVBUS_FB_1500mA"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Ilimit_1500mA"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""6"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1523 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""READ_ISET_BUCK_Actual_1500mA"",""pattern"": ""Data:%s*(0x%x*)""}",,,i2c -z 2 -d 0x07 0x75 0x193D 1,,,
,Tech:recordUSBCurr,,[current_table],"(vbus_curr),[current_table]",,,"{""subsubtestname"": ""Ibus_1500mA"",""netname"":""USB_TARGET_CURRENT"",""param2"": ""ma=1500*mv=15000"",""gain"": ""0.01""}",,,,,,
,Common:setAmplification,,,,,,"{""subsubtestname"":""Set_GAIN_10_1500mA"",""netname"":""USB_TARGET_CURR_GAIN_SET"",""state"":""X10"",""netname2"":""USB_TARGET_CURR_GAIN_SET"",""state2"":""LOCK""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PPVCC_MAIN_To_Elaod"",""netname"":""ELOAD_INPUT1_TO"",""state"":""PPVCC_MAIN""}",,,,,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""Eload_On_1000mA""}",,,eload.enable(1),,,
,Common:setEload,,,,,,"{""subsubtestname"":""Set_Eload_1000mA""}",,,eload.set(1*cc*1000),,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_Eload1000mA"",""delay"":""100""}",,,,,,
,Common:setEload,,,,,,"{""subsubtestname"":""Set_Eload_1500mA""}",,,eload.set(1*cc*1500),,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""SET_ISET_BUCK_2000mA""}",,,i2c -z 2 -v 0x07 0x75 0x1939 0x7E,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_2000mA"",""delay"":""100""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBUS_TO_15V_2000mA"",""powertype"":""USB"",""record"":""NO""}",,,15000,FA_ResetAll,,
,Common:checkVBUS,,,,,,"{""subsubtestname"": ""ChecK_VBUS_2000mA"",""reference"": ""15000""}",,,,,,
,Common:readVoltage,,,(PPVBUS_PROT),,,"{""subsubtestname"":""PPVBUS_PROT_2000mA"",""netname"":""PPVBUS_PROT""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVBUS_FB_2000mA"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Ilimit_2000mA"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""6"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1523 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""READ_ISET_BUCK_Actual_2000mA"",""pattern"": ""Data:%s*(0x%x*)""}",,,i2c -z 2 -d 0x07 0x75 0x193D 1,,,
,Tech:recordUSBCurr,,[current_table],"(vbus_curr),[current_table]",,,"{""subsubtestname"": ""Ibus_2000mA"",""netname"":""USB_TARGET_CURRENT"",""param2"": ""ma=2000*mv=15000"",""gain"": ""0.1""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVCC_MAIN_SNS_2000mA"",""netname"":""PPVCC_MAIN"",""unit"":""mV""}",,,,,,
,Common:readVoltage,,,(BATT_CURRENT_BIG),,,"{""subsubtestname"":""BATT_CURRENT2000mA"",""netname"":""BATT_CURRENT_BIG"",""unit"":""mA"",""fa_sof"":""YES""}",,,,FA_ResetAll,,
,Common:readEloadCurrent,,,(eload_val),,,"{""subsubtestname"": ""ELOAD_CURRENT2000mA"",""netname"":""ELOAD_CURRENT_SENSE1""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ibuck_ph0_2000mA"",""pattern"": ""ibuck_ph%d*:%s*(.-)%s*mA"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read ibuck_ph0,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ibuck_ph1_2000mA"",""pattern"": ""ibuck_ph%d*:%s*(.-)%s*mA"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read ibuck_ph1,,,
,Common:sendCmdAndParse,,,(vsys_lo),,,"{""subsubtestname"": ""vsys_lo_2000mA"",""pattern"": ""(%-?%d+.*%d*)%s+mV"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read vsys_lo,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""PotomacRead_chg_buck_temp_1"",""pattern"": ""chg_buck_temp:%s*(.-)%s*C"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read chg_buck_temp,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""PotomacRead__mid_die_temp_1"",""pattern"": ""mid%_die%_temp%:%s*(.-)%s*C"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read mid_die_temp,,,
,Tech:calculateChargeEfficiency,,"(BATT_CURRENT_BIG),(eload_val),[system_current],(vsys_lo),(vbus_curr),(PPVBUS_PROT)",,,,"{""subsubtestname"": ""Charger_efficiency_2000mA""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""VBUS_FB_DISCONNECT_15V"",""netname"":""PPVBUS_FB"",""state"":""DISCONNECT""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_100mA_1"",""delay"":""100""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""SET_USB_ilimit100mA_2""}",,,charge --setma 100 --setmv 15000,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_100mA"",""delay"":""100""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""SET_USB_ilimit100mA""}",,,charge --setma 100 --setmv 5000,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBUS_TO_5V"",""powertype"":""USB"",""record"":""NO""}",,,5000,FA_ResetAll,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""Set_Eload_0mA""}",,,eload_set_1_cc_0,,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""Eload_OFF_0mA""}",,,eload_disable1,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PPVCC_MAIN_To_Eload_DISCONNECT"",""netname"":""ELOAD_INPUT1_TO"",""state"":""DISCONNECT""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBAT_Back_to_4.3V_All_Voltage"",""powertype"":""batt"",""start"":""3800"",""stop"":""4300"",""step"":""80""}",,,,FA_ResetAll,,
BuckBoostEfficiency_VBAT4V35_PPVBUS_PROT_4V25,Common:relaySwitch,,,,,,"{""subsubtestname"":""VBUS_FB_DISCONNECT_5V"",""netname"":""PPVBUS_FB"",""state"":""DISCONNECT""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""Disconnect_USB_power"",""netname"":""VBUS_OUTPUT_CTL"",""state"":""OFF""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""CC_Disconn"",""netname"":""VDM_CC1"",""state"":""DISCONNECT""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_1"",""delay"":""100""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""HV_Power_DISCONNECT_TO_VDM"",""netname"":""PP_5V0_VDM"",""state"":""DISCONNECT""}",,,,,,
,Common:sendVDMCmd,,,,,,"{""subsubtestname"":""Change_5V0_To_EXT""}",,,vdm.change_tx_source_voltage(1*5000*3500*PP_HVE),,,
,Common:sendVDMCmd,,,,,,"{""subsubtestname"":""Set_PDO2_TO_5V""}",,,vdm.change_tx_source_voltage(2*5000*3500*PP_HVE),,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_200MS_1"",""delay"":""200""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PPVBUS_USB_EMI_VDM"",""netname"":""VDM_VBUS_TO_PPVBUS_USB_EMI"",""state"":""CONNECT""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""USB_POWER_ON"",""netname"":""VBUS_OUTPUT_CTL"",""state"":""ON""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS_1"",""delay"":""1000""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""VDM_CC1_TO_ACE_CC1"",""netname"":""VDM_CC1"",""state"":""TO_ACE_CC1""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS_2"",""delay"":""1000""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ACE_SRDY_BUCK_BOOST""}",,,"ace --pick usbc --4cc SRDY --txdata ""0x00"" --rxdata 0",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_500MS_2"",""delay"":""500""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"":""PD_State_Check""}",,,charge --brickid,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBAT_4V3"",""powertype"":""batt"",""record"":""NO""}",,,4300,FA_ResetAll,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""PPVBUS_POWER_5V_1"",""powertype"":""USB"",""record"":""NO""}",,,5000,FA_ResetAll,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_10"",""delay"":""100""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Disable_Potomac_buckboost""}",,,i2c -z 2 -v 7 0x75 0x1932 0x1c,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Turn_Off_BB""}",,,baseband --off,,mlb_type==MLB_B,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""WIFI_OFF""}",,,wifi --off,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""BT_OFF""}",,,bluetooth --off,,,
BuckBoostEfficiency_VBAT4V35_PPVBUS_PROT_4V25_1,Common:relaySwitch,,,,,,"{""subsubtestname"":""Eload_To_PPVCC_MAIN"",""netname"":""ELOAD_INPUT1_TO"",""state"":""PPVCC_MAIN""}",,,,,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""Eload_Enable""}",,,eload.enable(1),,,
,Common:setEload,,,,,,"{""subsubtestname"":""SET_ELOAD_1.9A""}",,,eload.set(1*cc*1900),,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""SET_VBAT_4V35"",""powertype"":""batt"",""start"":""4300"",""stop"":""4350"",""step"":""80""}",,,,FA_ResetAll,,
,Common:readVoltage,,,(BATT_CURRENT_BIG),,,"{""subsubtestname"":""PP_IBATT"",""netname"":""BATT_CURRENT_BIG"",""unit"": ""mA"",""fa_sof"":""YES""}",,,,FA_ResetAll,,
,Common:setAmplification,,,,,,"{""subsubtestname"":""Set_GAIN_1000_1900mA_BUCKBOOST"",""netname"":""USB_TARGET_CURR_GAIN_SET"",""state"":""X1000"",""netname2"":""USB_TARGET_CURR_GAIN_SET"",""state2"":""LOCK""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS_11"",""delay"":""1000""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"": ""VBUS_CURRENT"",""netname"":""USB_TARGET_CURRENT"",""gain"": ""0.001""}",,,,,,
,Common:setAmplification,,,,,,"{""subsubtestname"":""Set_GAIN_10_1000mA_BUCKBOOST"",""netname"":""USB_TARGET_CURR_GAIN_SET"",""state"":""X10"",""netname2"":""USB_TARGET_CURR_GAIN_SET"",""state2"":""LOCK""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""VBUS_FB_Volt"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVCC_MAIN_SNS"",""netname"":""PPVCC_MAIN""}",,,,,,
,Common:readVoltage,,,(PPBATT_VCC),,,"{""subsubtestname"":""PPBATT_VCC_FB"",""netname"":""PPBATT_VCC"",""unit"":""mV""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""PPVBUS_POWER_5V1"",""powertype"":""USB"",""record"":""NO""}",,,5100,FA_ResetAll,,
,Tech:sendChargeCmd,,,{charge_cmd},,,"{""subsubtestname"": ""USB_ilimit_3000mA_5V"",""record"":""NO""}",,,charge --setma 3000 --setmv 5000,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ENTER_SUSPEND_MODE""}",,,i2c -z 2 -v 7 0x75 0x1932 0x18,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""PPVBUS_POWER_5V"",""powertype"":""USB"",""record"":""NO""}",,,5000,FA_ResetAll,,
,Common:connectVBUSFeedback,,,,,,"{""subsubtestname"": ""PPVBUS_FB_CONNECT_5V"",""reference"": ""5000"",""record"":""NO""}",,,,,charge_cmd==charge_pass,
,Common:checkVBUS,,,,,,"{""subsubtestname"": ""ChecK_VBUS"",""reference"": ""5000""}",,,,,,
,Tech:setVbusByStep,,,,,,"{""subsubtestname"":""VBUS_LOOP_SET"",""powertype"":""USB"",""start"":""4500"",""stop"":""4200"",""step"":""10""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""VBUS_FB_Volt_5V"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Eload_Current_Bef""}",,,i2c -z 2 -d 7 0x75 0x1522 1,,,
,Common:sendCmdAndParse,,,(pmuadc_value),,,"{""subsubtestname"": ""ibuck_ph0_Suspend_Charge"",""pattern"": ""ibuck%_ph0%s*:%s*(%-?%d+.?%d*)%s*mA"",""parametric"": ""yes"",""return_val"": ""raw""}",,,pmuadc --sel potomac --read,,,
,Common:parseWithRegexString,,(pmuadc_value),,,,"{""subsubtestname"": ""ibuck_ph1_Suspend_Charge"",""pattern"": ""ibuck%_ph1%s*:%s*(%-?%d+.?%d*)%s*mA"",""parametric"": ""yes""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""SET_VBAT_4.35V"",""powertype"":""batt"",""record"":""NO""}",,,4350,FA_ResetAll,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""VBUS_FB_Volt_Suspend_Charge"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:setAmplification,,,,,,"{""subsubtestname"":""Set_GAIN_10_1900mA_BUCKBOOST_1"",""netname"":""USB_TARGET_CURR_GAIN_SET"",""state"":""X10"",""netname2"":""USB_TARGET_CURR_GAIN_SET"",""state2"":""LOCK""}",,,,,,
,Common:readVoltage,,,(USB_TARGET_CURRENT),,,"{""subsubtestname"": ""VBUS_CURRENT_Suspend_Charge"",""netname"":""USB_TARGET_CURRENT"",""gain"": ""0.1""}",,,,,,
,Common:readVoltage,,,(PPVBUS_PROT),,,"{""subsubtestname"":""PPVBUS_PROT_Suspend_Charge"",""netname"":""PPVBUS_PROT""}",,,,,,
,Common:readVoltage,,,(PPBATT_VCC),,,"{""subsubtestname"":""PPBATT_VCC_FB_Suspend_Charge"",""netname"":""PPBATT_VCC""}",,,,,,
,Common:readVoltage,,,(PPVCC_MAIN),,,"{""subsubtestname"":""PPVCC_MAIN_SNS_Suspend_Charge"",""netname"":""PPVCC_MAIN""}",,,,,,
,Common:readVoltage,,,(BATT_CURRENT_SMALL),,,"{""subsubtestname"":""BATT_CURRENT_Suspend_Charge"",""netname"":""BATT_CURRENT_SMALL"",""unit"": ""mA""}",,,,,,
,Common:sendCmdAndParse,,,(potomac_vsys),,,"{""subsubtestname"": ""potomac_vsys_lo"",""pattern"": ""vsys%_lo%s*:%s*(%-?%d+.?%d*)%s*mV"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read,,,
,Tech:calculateChargeEfficiency,,"(potomac_vsys),(PPVBUS_PROT),(USB_TARGET_CURRENT),(BATT_CURRENT_BIG)",,,,"{""subsubtestname"":""Result"",""param1"":""eff""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Eload_Current_Aft""}",,,i2c -z 2 -d 7 0x75 0x1522 1,,,
,Common:setEload,,,,,,"{""subsubtestname"":""SET_CCELOAD_0A""}",,,eload.set(1*cc*0),,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""Eload_Disconnected"",""netname"":""ELOAD_INPUT1_TO"",""state"":""DISCONNECT""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""SET_VBAT_4.2V"",""powertype"":""batt""}",,,4200,FA_ResetAll,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""SET_VBUS_5V0"",""powertype"":""USB""}",,,5000,FA_ResetAll,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Enable_HCCM_Mode""}",,,i2c -z 2 -v 7 0x75 0x1C19 0x00,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Charge_Out_Of_Suspend""}",,,i2c -z 2 -v 7 0x75 0x1932 0x10,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""IBAT_ICHG_L1_HCCM"",""netname"":""BATT_CURRENT_BIG"",""unit"": ""mA"",""fa_sof"":""YES""}",,,,FA_ResetAll,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""SET_VBAT_4.3V"",""powertype"":""batt""}",,,4300,FA_ResetAll,,
BoostEfficiency_VBAT3V2_VBUS5V,Common:relaySwitch,,,,,,"{""subsubtestname"":""BATT_NTC_10K"",""netname"":""BATT_NTC"",""state"":""TO_10K_NORMAL""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""VBUS_FB_DISCONNECT_5V"",""netname"":""PPVBUS_FB"",""state"":""DISCONNECT""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""Disconnect_USB_power"",""netname"":""VBUS_OUTPUT_CTL"",""state"":""OFF""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""CC_Disconn"",""netname"":""VDM_CC1"",""state"":""DISCONNECT""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_1"",""delay"":""100""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PP5V0_TO_VDM_DISCONNECT"",""netname"":""PP_5V0_VDM"",""state"":""DISCONNECT""}",,,,,,
,Common:sendVDMCmd,,,,,,"{""subsubtestname"":""Change_5V0_To_EXT""}",,,vdm.change_tx_source_voltage(1*5000*3500*PP_HVE),,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_200MS_1"",""delay"":""200""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PPVBUS_USB_EMI_VDM"",""netname"":""VDM_VBUS_TO_PPVBUS_USB_EMI"",""state"":""CONNECT""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""USB_POWER_ON"",""netname"":""VBUS_OUTPUT_CTL"",""state"":""ON""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS_1"",""delay"":""1000""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""VDM_CC1_TO_ACE_CC1"",""netname"":""VDM_CC1"",""state"":""TO_ACE_CC1""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS_2"",""delay"":""1000""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ACE_SRDY_BUCK_BOOST""}",,,"ace --pick usbc --4cc SRDY --txdata ""0x00"" --rxdata 0",,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"":""PD_State_Check""}",,,charge --brickid,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBAT_4V3_1"",""powertype"":""batt"",""record"":""NO""}",,,4300,FA_ResetAll,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""PPVBUS_POWER_5V_1"",""powertype"":""USB"",""record"":""NO""}",,,5000,FA_ResetAll,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_10"",""delay"":""100""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Disable_Potomac_buckboost""}",,,"ace --pick usbc --4cc SRYR --txdata ""0x00"" --rxdata 0",,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBAT_3V2"",""powertype"":""batt"",""record"":""NO""}",,,3200,FA_ResetAll,,
,Common:readVoltage,,,(BATT_CURRENT_BIG_noload),,,"{""subsubtestname"":""BATT_CURRENT_without_Eload"",""netname"":""BATT_CURRENT_BIG"",""fa_sof"":""YES""}",,,,FA_ResetAll,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""Eload_To_PPVCC_HIGH"",""netname"":""ELOAD_INPUT1_TO"",""state"":""PPVCC_HIGH""}",,,,,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""Eload_Enable""}",,,eload.enable(1),,,
,Common:setEload,,,,,,"{""subsubtestname"":""SET_ELOAD_1A""}",,,eload.set(1*cc*1000),,,
,Common:readEloadCurrent,,,(ELOAD_CURRENT_SENSE1),,,"{""subsubtestname"": ""Eload_Current"",""netname"":""ELOAD_CURRENT_SENSE1""}",,,,,,
,Common:setAmplification,,,,,,"{""subsubtestname"":""Set_GAIN_1000"",""netname"":""USB_TARGET_CURR_GAIN_SET"",""state"":""X1000"",""netname2"":""USB_TARGET_CURR_GAIN_SET"",""state2"":""LOCK""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"": ""Measure_IBUS"",""netname"":""USB_TARGET_CURRENT"",""gain"": ""0.001"",""abs"":""yes""}",,,,,,
,Common:setAmplification,,,,,,"{""subsubtestname"":""Set_GAIN_1"",""netname"":""USB_TARGET_CURR_GAIN_SET"",""state"":""X1"",""netname2"":""USB_TARGET_CURR_GAIN_SET"",""state2"":""LOCK""}",,,,,,
,Common:readVoltage,,,(PPVCC_HIGH),,,"{""subsubtestname"":""PPVCC_HIGH"",""netname"":""PPVCC_HIGH""}",,,,,,
,Common:readVoltage,,,(PPVCC_MAIN),,,"{""subsubtestname"":""PPVCC_MAIN"",""netname"":""PPVCC_MAIN""}",,,,,,
,Common:readVoltage,,,(BATT_CURRENT_BIG_load),,,"{""subsubtestname"":""BATT_CURRENT_with_Eload"",""netname"":""BATT_CURRENT_BIG"",""fa_sof"":""YES""}",,,,FA_ResetAll,,
,Tech:calculateChargeEfficiency,,"(BATT_CURRENT_BIG_noload),(PPVCC_HIGH),(PPVCC_MAIN),(BATT_CURRENT_BIG_load),(ELOAD_CURRENT_SENSE1)",,,,"{""subsubtestname"":""Efficiency"",""param1"":""eff2""}",,,,,,
,Common:setEload,,,,,,"{""subsubtestname"":""SET_CCELOAD_0A""}",,,eload.set(1*cc*0),,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""Eload_Disconnected"",""netname"":""ELOAD_INPUT1_TO"",""state"":""DISCONNECT""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBAT_4V3_2"",""powertype"":""batt"",""record"":""NO""}",,,4300,FA_ResetAll,,
IbattLimit_Constant_I_VBAT3V9_VBUS15V,Common:relaySwitch,,,,,,"{""subsubtestname"":""VBUS_FB_DISCONNECT_1"",""netname"":""PPVBUS_FB"",""state"":""DISCONNECT""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""VDM_CC1_TO_DISCONNECT_1"",""netname"":""VDM_CC1"",""state"":""DISCONNECT""}",,,,,,
,Common:sendVDMCmd,,,,,,"{""subsubtestname"":""Change_5V0_PDO_To_VDM_5V0""}",,,vdm.change_tx_source_voltage(1*5000*3500*PP_5V_00),,,
,Common:sendVDMCmd,,,,,,"{""subsubtestname"":""Set_PDO2_To_15V""}",,,vdm.change_tx_source_voltage(2*15000*3500*PP_HVE),,,
